bibtex_key;title;author;journal;year;source;pages;volume;abstract;document_type;doi;url;affiliation;author_keywords;keywords;publisher;issn;language;note;selection_criteria;created_at;updated_at;created_by;updated_by;status;comments
Karumur20181241;Personality, User Preferences and Behavior in Recommender systems;Karumur, R.P. and Nguyen, T.T. and Konstan, J.A.;Information Systems Frontiers;2018;Scopus;1241-1265;20;;article;10.1007/s10796-017-9800-0;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029408718&doi=10.1007%2fs10796-017-9800-0&partnerID=40&md5=7409bbb95a75c87c94c09fbfb18c51b2;;;;;;;cited By 10;;44069,72081;44069,72081;sobreiro;;Unclassified;
Agrawal2018;Customer Churn Prediction Modelling Based on Behavioural Patterns Analysis using Deep Learning;Agrawal, S. and Das, A. and Gaikwad, A. and Dhage, S.;2018 International Conference on Smart Computing and Electronic Enterprise, ICSCEE 2018;2018;Scopus;;;;conference;10.1109/ICSCEE.2018.8538420;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059389737&doi=10.1109%2fICSCEE.2018.8538420&partnerID=40&md5=90aec8b79d16cc2cc787ce2696dcd873;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Kuznietsova2018;Forecasting of financial risk users' outflow;Kuznietsova, N. and Bidyuk, P.;2018 IEEE 1st International Conference on System Analysis and Intelligent Computing, SAIC 2018 - Proceedings;2018;Scopus;;;;conference;10.1109/SAIC.2018.8516782;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057432851&doi=10.1109%2fSAIC.2018.8516782&partnerID=40&md5=bed07027437ddcb90b07ca8dbc5126d2;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Li201899;Research on grain storage temperature prediction model based on time series method;Li, Z. and Zhu, Y. and Zhen, T. and Zhu, C.;IPPTA: Quarterly Journal of Indian Pulp and Paper Technical Association;2018;Scopus;99-100;30;;article;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057346284&partnerID=40&md5=3f41fc13861dcf30fd51f6874627f49a;;;;;;;cited By 0;;44069,72081;44069,72081;sobreiro;;Unclassified;
Duan20183151;AFSNN: A Classification Algorithm Using Axiomatic Fuzzy Sets and Neural Networks;Duan, X. and Wang, Y. and Pedrycz, W. and Liu, X. and Wang, C. and Li, Z.;IEEE Transactions on Fuzzy Systems;2018;Scopus;3151-3163;26;;article;10.1109/TFUZZ.2017.2788875;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040088696&doi=10.1109%2fTFUZZ.2017.2788875&partnerID=40&md5=c427637f68ced4d8059e7e41f03f0b9f;;;;;;;cited By 7;;44069,72081;44069,72081;sobreiro;;Unclassified;
Kappe2018415;A random coefficients mixture hidden Markov model for marketing research;Kappe, E. and Stadler Blank, A. and DeSarbo, W.S.;International Journal of Research in Marketing;2018;Scopus;415-431;35;;article;10.1016/j.ijresmar.2018.07.002;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053376044&doi=10.1016%2fj.ijresmar.2018.07.002&partnerID=40&md5=9628ae00cf74b1a26399689e27e53e1d;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Lismont201822;Predicting interpurchase time in a retail environment using customer-product networks: An empirical study and evaluation;Lismont, J. and Ram, S. and Vanthienen, J. and Lemahieu, W. and Baesens, B.;Expert Systems with Applications;2018;Scopus;22-32;104;;article;10.1016/j.eswa.2018.03.016;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044140749&doi=10.1016%2fj.eswa.2018.03.016&partnerID=40&md5=487356d54a9c546bceb6538cf3a26790;;;;;;;cited By 4;;44069,72081;44069,72081;sobreiro;;Unclassified;
Rachid20182367;Clustering prediction techniques in defining and predicting customers defection: The case of e-commerce context;Rachid, A.D. and Abdellah, A. and Belaid, B. and Rachid, L.;International Journal of Electrical and Computer Engineering;2018;Scopus;2367-2383;8;;article;10.11591/ijece.v8i4.pp2367-2383;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049575364&doi=10.11591%2fijece.v8i4.pp2367-2383&partnerID=40&md5=fbc5a997b985e4dd5a84bc90fe9d2e1d;;;;;;;cited By 3;;44069,72081;44069,72081;sobreiro;;Unclassified;
Srinivasan2018443;Multi Criteria Decision Making in Financial Risk Management with a Multi-objective Genetic Algorithm;Srinivasan, S. and Kamalakannan, T.;Computational Economics;2018;Scopus;443-457;52;;article;10.1007/s10614-017-9683-7;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018440020&doi=10.1007%2fs10614-017-9683-7&partnerID=40&md5=68dab08ccebe53d3642f9ef3f94cd99b;;;;;;;cited By 5;;44069,72081;44069,72081;sobreiro;;Unclassified;
Li20182355;A novel knowledge-leverage-based transfer learning algorithm;Li, M. and Dai, Q.;Applied Intelligence;2018;Scopus;2355-2372;48;;article;10.1007/s10489-017-1084-z;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033491522&doi=10.1007%2fs10489-017-1084-z&partnerID=40&md5=60aae723b2bbf56b873cdfec23fe0a01;;;;;;;cited By 5;;44069,72081;44069,72081;sobreiro;;Unclassified;
Yuan20181352;Multiple feature inputs support vector regression;Yuan, C. and Xu, S.;Proceedings of the 30th Chinese Control and Decision Conference, CCDC 2018;2018;Scopus;1352-1357;;;conference;10.1109/CCDC.2018.8407338;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050852907&doi=10.1109%2fCCDC.2018.8407338&partnerID=40&md5=b633fcab9003d45f27257847bc2848af;;;;;;;cited By 0;;44069,72081;44069,72081;sobreiro;;Unclassified;
Naik2018232;An innovative optimized model to anticipate clients about immigration in telecom industry;Naik, M.V. and Reddy, S.S.;Proceedings of the 2017 3rd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2017;2018;Scopus;232-236;;;conference;10.1109/ICATCCT.2017.8389139;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050161544&doi=10.1109%2fICATCCT.2017.8389139&partnerID=40&md5=6851e032e27298d32baf72899a94ffa2;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Mitrović20181141;On the operational efficiency of different feature types for telco Churn prediction;Mitrović, S. and Baesens, B. and Lemahieu, W. and De Weerdt, J.;European Journal of Operational Research;2018;Scopus;1141-1155;267;;article;10.1016/j.ejor.2017.12.015;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039062252&doi=10.1016%2fj.ejor.2017.12.015&partnerID=40&md5=21ce3a9103267dd526edd95089aa8a69;;;;;;;cited By 5;;44069,72081;44069,72081;sobreiro;;Unclassified;
Obajemu20181565;A New Fuzzy Modeling Framework for Integrated Risk Prognosis and Therapy of Bladder Cancer Patients;Obajemu, O. and Mahfouf, M. and Catto, J.W.F.;IEEE Transactions on Fuzzy Systems;2018;Scopus;1565-1577;26;;article;10.1109/TFUZZ.2017.2735939;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029159545&doi=10.1109%2fTFUZZ.2017.2735939&partnerID=40&md5=ae57dbc2319245584e5e49865856d598;;;;;;;cited By 8;;44069,72081;44069,72081;sobreiro;;Unclassified;
Özmen20181027;Interactive evolutionary approaches to multiobjective feature selection;Özmen, M. and Karakaya, G. and Köksalan, M.;International Transactions in Operational Research;2018;Scopus;1027-1052;25;;article;10.1111/itor.12428;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020406479&doi=10.1111%2fitor.12428&partnerID=40&md5=883ff41a2d4f9040bd674f6407661678;;;;;;;cited By 3;;44069,72081;44069,72081;sobreiro;;Unclassified;
Kitchens2018540;Advanced Customer Analytics: Strategic Value Through Integration of Relationship-Oriented Big Data;Kitchens, B. and Dobolyi, D. and Li, J. and Abbasi, A.;Journal of Management Information Systems;2018;Scopus;540-574;35;;article;10.1080/07421222.2018.1451957;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047254729&doi=10.1080%2f07421222.2018.1451957&partnerID=40&md5=153e6cfaf5ece007a16e737b5f669192;;;;;;;cited By 19;;44069,72081;44069,72081;sobreiro;;Unclassified;
Ye2018565;A Novel Greedy Randomized Dynamic Ensemble Selection Algorithm;Ye, R. and Dai, Q.;Neural Processing Letters;2018;Scopus;565-599;47;;article;10.1007/s11063-017-9670-y;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023183275&doi=10.1007%2fs11063-017-9670-y&partnerID=40&md5=725676285de28b181659a075470488b3;;;;;;;cited By 4;;44069,72081;44069,72081;sobreiro;;Unclassified;
Óskarsdóttir201853;Profit-Based Model Selection for Customer Retention Using Individual Customer Lifetime Values;Óskarsdóttir, M. and Baesens, B. and Vanthienen, J.;Big Data;2018;Scopus;53-65;6;;article;10.1089/big.2018.0015;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044353343&doi=10.1089%2fbig.2018.0015&partnerID=40&md5=75d70d9c94b9b3df8eedaa65f37594d4;;;;;;;cited By 3;;44069,72081;44069,72081;sobreiro;;Unclassified;
Ascarza201880;Retention futility: Targeting high-risk customers might be ineffective;Ascarza, E.;Journal of Marketing Research;2018;Scopus;80-98;55;;article;10.1509/jmr.16.0163;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044060586&doi=10.1509%2fjmr.16.0163&partnerID=40&md5=756ba9955654c455fa1adf97c38aa27c;;;;;;;cited By 26;;44069,72081;44069,72081;sobreiro;;Unclassified;
Garrido2018154;A Robust profit measure for binary classification model evaluation;Garrido, F. and Verbeke, W. and Bravo, C.;Expert Systems with Applications;2018;Scopus;154-160;92;;article;10.1016/j.eswa.2017.09.045;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029799011&doi=10.1016%2fj.eswa.2017.09.045&partnerID=40&md5=3d4e4c9978a66b23dc792966006d43e2;;;;;;;cited By 5;;44069,72081;44069,72081;sobreiro;;Unclassified;
Drachen2018;To be or not to be... social: Incorporating simple social features in mobile game customer lifetime value predictions;Drachen, A. and Pastor, M. and Liu, A. and Fontaine, D.J. and Chang, Y. and Runge, J. and Sifa, R. and Klabjan, D.;ACM International Conference Proceeding Series;2018;Scopus;;;;conference;10.1145/3167918.3167925;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044777901&doi=10.1145%2f3167918.3167925&partnerID=40&md5=b39fb6067074ae3268d53bbb0f757973;;;;;;;cited By 3;;44069,72081;44069,72081;sobreiro;;Unclassified;
Ding2018136;Multiagent-consensus-MapReduce-based attribute reduction using co-evolutionary quantum PSO for big data applications;Ding, W. and Lin, C.-T. and Chen, S. and Zhang, X. and Hu, B.;Neurocomputing;2018;Scopus;136-153;272;;article;10.1016/j.neucom.2017.06.059;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023638265&doi=10.1016%2fj.neucom.2017.06.059&partnerID=40&md5=e8978ef7b64c6205fefad605ae289171;;;;;;;cited By 22;;44069,72081;44069,72081;sobreiro;;Unclassified;
Zhu201849;Benchmarking sampling techniques for imbalance learning in churn prediction;Zhu, B. and Baesens, B. and Backiel, A. and Vanden Broucke, S.K.L.M.;Journal of the Operational Research Society;2018;Scopus;49-65;69;;article;10.1057/s41274-016-0176-1;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014521443&doi=10.1057%2fs41274-016-0176-1&partnerID=40&md5=5ddbf41b96d3783cb2669e046a627506;;;;;;;cited By 10;;44069,72081;44069,72081;sobreiro;;Unclassified;
Chattopadhyay201873;Herding by Foreign Institutional Investors: An Evidential Exploration for Persistence and Predictability;Chattopadhyay, M. and Garg, A.K. and Mitra, S.K.;Journal of Behavioral Finance;2018;Scopus;73-88;19;;article;10.1080/15427560.2017.1373282;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031496085&doi=10.1080%2f15427560.2017.1373282&partnerID=40&md5=a86bc324c8acf739561f88736c09b78f;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Mohanty201851;Churn and non-churn of customers in banking sector using extreme learning machine;Mohanty, R. and Naga Ratna Sree, C.;Advances in Intelligent Systems and Computing;2018;Scopus;51-58;712;;article;10.1007/978-981-10-8228-3_6;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051136702&doi=10.1007%2f978-981-10-8228-3_6&partnerID=40&md5=2940e18a32f148fd0dadd7a8f6f4dedf;;;;;;;cited By 2;;44069,72081;44069,72081;sobreiro;;Unclassified;
Anuradha2018598;Identifying attrition causing products using RFM analysis;Anuradha, T. and Lakshmi Surekha, T.;Journal of Advanced Research in Dynamical and Control Systems;2018;Scopus;598-604;10;;article;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050012736&partnerID=40&md5=d6d054914d86d3923abc08b14c72d0c5;;;;;;;cited By 1;;44069,72081;44069,72081;sobreiro;;Unclassified;
Stormi2018;Feasibility of B2C customer relationship analytics in the B2B industrial context;Stormi, K. and Laine, T. and Elomaa, T.;26th European Conference on Information Systems: Beyond Digitization - Facets of Socio-Technical Change, ECIS 2018;2018;Scopus;;;;conference;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061329471&partnerID=40&md5=00b43ae229c70efd3a3c294c21f957d9;;;;;;;cited By 0;;44069,72081;44069,72081;sobreiro;;Unclassified;
Sun2018200;A stability constrained adaptive alpha for gravitational search algorithm;Sun, G. and Ma, P. and Ren, J. and Zhang, A. and Jia, X.;Knowledge-Based Systems;2018;Scopus;200-213;139;;article;10.1016/j.knosys.2017.10.018;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032363496&doi=10.1016%2fj.knosys.2017.10.018&partnerID=40&md5=208fedaca1605d513b1d1ea1063eabef;;;;;;;cited By 43;;44069,72081;44069,72081;sobreiro;;Unclassified;
Bogaert2017274;Identifying soccer players on facebook through predictive analytics;Bogaert, M. and Ballings, M. and Hosten, M. and Van Den Poel, D.;Decision Analysis;2017;Scopus;274-297;14;;article;10.1287/deca.2017.0354;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039860015&doi=10.1287%2fdeca.2017.0354&partnerID=40&md5=5de884f6337c7a082d80cc20e3bfd383;;;;;;;cited By 4;;44069,72081;44069,72081;sobreiro;;Unclassified;
Liu2017;Personalized air travel prediction: A multi-factor perspective;Liu, J. and Liu, B. and Liu, Y. and Chen, H. and Feng, L. and Xiong, H. and Huang, Y.;ACM Transactions on Intelligent Systems and Technology;2017;Scopus;;9;;article;10.1145/3078845;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041447678&doi=10.1145%2f3078845&partnerID=40&md5=e38364ea7758cfab53734ee6fe59bcfe;;;;;;;cited By 4;;44069,72081;44069,72081;sobreiro;;Unclassified;
Goswami20174015;Challenges in the Analysis of Online Social Networks: A Data Collection Tool Perspective;Goswami, A. and Kumar, A.;Wireless Personal Communications;2017;Scopus;4015-4061;97;;article;10.1007/s11277-017-4712-3;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027709494&doi=10.1007%2fs11277-017-4712-3&partnerID=40&md5=baf8d823a8e3da5348e43062d241cc9e;;;;;;;cited By 4;;44069,72081;44069,72081;sobreiro;;Unclassified;
Dingli2017128;Comparison of deep learning algorithms to predict customer churn within a local retail industry;Dingli, A. and Marmara, V. and Fournier, N.S.;International Journal of Machine Learning and Computing;2017;Scopus;128-132;7;;article;10.18178/ijmlc.2017.7.5.634;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035056443&doi=10.18178%2fijmlc.2017.7.5.634&partnerID=40&md5=91894c2c5e3daa59e9d4131b58254a59;;;;;;;cited By 2;;44069,72081;44069,72081;sobreiro;;Unclassified;
Xiao2017236;GMDH-based semi-supervised feature selection for customer classification;Xiao, J. and Cao, H. and Jiang, X. and Gu, X. and Xie, L.;Knowledge-Based Systems;2017;Scopus;236-248;132;;article;10.1016/j.knosys.2017.06.018;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021642407&doi=10.1016%2fj.knosys.2017.06.018&partnerID=40&md5=28636749f81d7cbcf2a14184270d4a29;;;;;;;cited By 19;;44069,72081;44069,72081;sobreiro;;Unclassified;
Wang20175680;Partition cost-sensitive CART based on customer value for Telecom customer churn prediction;Wang, C. and Li, R. and Wang, P. and Chen, Z.;Chinese Control Conference, CCC;2017;Scopus;5680-5684;;;conference;10.23919/ChiCC.2017.8028259;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032178783&doi=10.23919%2fChiCC.2017.8028259&partnerID=40&md5=ee1936ec51584d616ac8e1fbfe8e682a;;;;;;;cited By 9;;44069,72081;44069,72081;sobreiro;;Unclassified;
López-Díaz2017606;A stochastic comparison of customer classifiers with an application to customer attrition in commercial banking;López-Díaz, M.C. and López-Díaz, M. and Martínez-Fernández, S.;Scandinavian Actuarial Journal;2017;Scopus;606-627;2017;;article;10.1080/03461238.2016.1209549;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979527234&doi=10.1080%2f03461238.2016.1209549&partnerID=40&md5=a7bc54ca4429e46a88fe5624e4fc1357;;;;;;;cited By 2;;44069,72081;44069,72081;sobreiro;;Unclassified;
Wu20171620;A fast density and grid based clustering method for data with arbitrary shapes and noise;Wu, B. and Wilamowski, B.M.;IEEE Transactions on Industrial Informatics;2017;Scopus;1620-1628;13;;article;10.1109/TII.2016.2628747;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029709772&doi=10.1109%2fTII.2016.2628747&partnerID=40&md5=28267eca97bf91546477e33a5cf998c5;;;;;;;cited By 29;;44069,72081;44069,72081;sobreiro;;Unclassified;
Mitrović201779;Scalable RFM-Enriched representation learning for churn prediction;Mitrović, S. and Singh, G. and Baesens, B. and Lemahieu, W. and De Weerdt, J.;Proceedings - 2017 International Conference on Data Science and Advanced Analytics, DSAA 2017;2017;Scopus;79-88;2018-January;;conference;10.1109/DSAA.2017.42;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046252223&doi=10.1109%2fDSAA.2017.42&partnerID=40&md5=e20ff441aed0a349de1d479fd525ca1f;;;;;;;cited By 2;;44069,72081;44069,72081;sobreiro;;Unclassified;
Semrl20171;Churn prediction model for effective gym customer retention;Semrl, J. and Matei, A.;Proceedings of 4th International Conference on Behavioral, Economic, and Socio-Cultural Computing, BESC 2017;2017;Scopus;1-3;2018-January;;conference;10.1109/BESC.2017.8256379;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050535606&doi=10.1109%2fBESC.2017.8256379&partnerID=40&md5=9b5baf9c873b4f9f48a735b0ddca99fd;;;;;;;cited By 2;;44069,72081;44069,72081;sobreiro;;Unclassified;
García2017719;Intelligent data analysis approaches to churn as a business problem: a survey;García, D.L. and Nebot, À. and Vellido, A.;Knowledge and Information Systems;2017;Scopus;719-774;51;;article;10.1007/s10115-016-0995-z;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988733124&doi=10.1007%2fs10115-016-0995-z&partnerID=40&md5=3a016d805600f0a99e7bbc1cb0d7039f;;;;;;;cited By 14;;44069,72081;44069,72693;sobreiro;;Duplicated;
Amin2017242;Customer churn prediction in the telecommunication sector using a rough set approach;Amin, A. and Anwar, S. and Adnan, A. and Nawaz, M. and Alawfi, K. and Hussain, A. and Huang, K.;Neurocomputing;2017;Scopus;242-254;237;;article;10.1016/j.neucom.2016.12.009;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013466990&doi=10.1016%2fj.neucom.2016.12.009&partnerID=40&md5=3d0253ea63bf9e85b2ed53e3e28d4fa7;;;;;;;cited By 53;;44069,72081;44069,72081;sobreiro;;Unclassified;
